season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2021,REG,6,Tyler Lockett,WR,SEA,7.138333333333333,3.3844941217180393,8.492857142857142,43.687536743092295,2,7,28.57142857142857,35.0,0,6.984999999999999,6.980908410426309,0.0040915895736901575,00-0032211,Tyler,Lockett,16,T.Lockett
2021,REG,6,Dan Arnold,TE,JAX,7.029999999999999,3.6190152664508957,4.053999999999999,6.506387622777171,2,5,40.0,27.0,0,8.86,7.9826733498834415,0.877326650116558,00-0034011,Daniel,Arnold,85,D.Arnold
2021,REG,6,Travis Kelce,TE,KC,6.89625,3.2138887169606893,5.807272727272727,19.128612067674805,8,11,72.72727272727273,99.0,0,6.387500000000002,5.595592557835673,0.7919074421643293,00-0030506,Travis,Kelce,87,T.Kelce
2021,REG,6,Chris Moore,WR,HOU,6.812,4.401601914543071,2.284,3.8873949007727115,4,5,80.0,14.0,0,4.005,5.6413739004108265,-1.6363739004108266,00-0032398,Christopher,Moore,15,C.Moore
2021,REG,6,Jalen Guyton,WR,LAC,6.645,3.5826513281431622,12.644000000000002,24.76302389345868,1,5,20.0,15.0,0,3.3900000000000006,3.6141200681595365,-0.2241200681595359,00-0035414,Jalen,Guyton,15,J.Guyton
2021,REG,6,Emmanuel Sanders,WR,BUF,6.6425,2.2142831809658503,22.01625,45.148804183435445,5,8,62.5,91.0,0,3.080000000000001,3.2593011532898517,-0.17930115328985075,00-0027685,Emmanuel,Sanders,1,E.Sanders
2021,REG,6,Evan Engram,TE,NYG,6.638,3.1203903675134037,4.548,7.27447216890595,3,5,60.0,24.0,0,5.81,5.1260060741795614,0.6839939258204382,00-0033881,Evan,Engram,88,E.Engram
2021,REG,6,Tyreek Hill,WR,KC,6.596363636363637,3.689890722489953,6.405,23.015421470279986,9,12,75.0,76.0,1,2.898888888888889,2.932885388732479,-0.03399649984358977,00-0033040,Tyreek,Hill,10,T.Hill
2021,REG,6,Laviska Shenault,WR,JAX,6.5912500000000005,3.58569213960143,5.36,17.204853309366374,6,10,60.0,54.0,0,5.146666666666666,5.158842614569532,-0.012175947902866469,00-0036268,Laviska,Shenault,10,L.Shenault
2021,REG,6,Cooper Kupp,WR,LAR,6.411,4.107298990993425,8.77,48.919258122995394,9,12,75.0,130.0,2,7.559999999999999,4.808364853999032,2.751635146000967,00-0033908,Cooper,Kupp,10,C.Kupp
2021,REG,6,DK Metcalf,WR,SEA,6.408571428571428,3.8864326228522974,7.048571428571428,36.2580834803057,6,7,85.71428571428571,58.0,0,3.8533333333333335,1.952492197678069,1.9008411356552646,00-0035640,DeKaylin,Metcalf,14,D.Metcalf
2021,REG,6,Pat Freiermuth,TE,PIT,6.348333333333333,4.232579138610559,5.047142857142857,13.889762541280074,7,7,100.0,58.0,0,3.238571428571429,2.474818793773303,0.7637526347981258,00-0036894,Pat,Freiermuth,88,P.Freiermuth
2021,REG,6,Christian Kirk,WR,ARI,6.340000000000001,3.2190377590711012,14.580000000000002,44.19186178676973,5,8,62.5,75.0,1,1.8579999999999992,1.760519813414041,0.09748018658595825,00-0034775,Christian,Kirk,13,C.Kirk
2021,REG,6,Adam Thielen,WR,MIN,6.231538461538461,2.442835703106298,8.810769230769228,32.92514660227664,11,13,84.61538461538461,126.0,1,4.142727272727274,4.068142725900143,0.07458454682713178,00-0030035,Adam,Thielen,19,A.Thielen
2021,REG,6,Dyami Brown,WR,WAS,6.1866666666666665,2.0624741725688174,12.676666666666668,28.72248026887202,3,6,50.0,30.0,0,3.7166666666666637,3.8017790876597246,-0.08511242099306093,00-0036626,Dyami,Brown,2,D.Brown
2021,REG,6,Robby Anderson,WR,CAR,6.182727272727272,2.841031859244583,9.037272727272727,23.924239507123605,3,11,27.27272727272727,11.0,1,1.0166666666666682,2.0071250964955802,-0.9904584298289121,00-0032688,Robby,Anderson,11,R.Anderson
2021,REG,6,Collin Johnson,WR,NYG,6.128,1.2756421199496193,9.016,14.420985284708893,2,5,40.0,21.0,0,2.575000000000003,2.442644462077922,0.13235553792208066,00-0036254,Collin,Johnson,15,C.Johnson
2021,REG,6,Eric Saubert,TE,DEN,6.104,3.4569071491296426,6.696000000000001,6.5128584211959675,3,5,60.0,23.0,0,2.353333333333334,1.791107452767695,0.562225880565639,00-0033576,Eric,Saubert,82,E.Saubert
2021,REG,6,Justin Jefferson,WR,MIN,6.074285714285714,2.475375862028848,9.707142857142857,39.06519489479131,8,14,57.14285714285714,80.0,0,6.8775,5.910626416727624,0.9668735832723767,00-0036322,Justin,Jefferson,18,J.Jefferson
2021,REG,6,Courtland Sutton,WR,DEN,6.017142857142857,2.9910875468454186,17.755,48.35427771077304,8,14,57.14285714285714,94.0,1,2.853749999999999,2.5086494534838266,0.3451005465161723,00-0034348,Courtland,Sutton,14,C.Sutton
2021,REG,6,Kalif Raymond,WR,DET,6.0,3.9353137422414273,5.780000000000001,17.07172995780591,6,7,85.71428571428571,37.0,0,2.6966666666666654,2.462541944126091,0.23412472254057448,00-0032464,Kalif,Raymond,11,K.Raymond
2021,REG,6,Allen Robinson,WR,CHI,5.962857142857144,1.9247039977173723,21.63714285714286,59.94142789298718,4,7,57.14285714285714,53.0,0,1.764999999999997,1.1733417833997137,0.5916582166002833,00-0031428,Allen,Robinson,12,A.Robinson
2021,REG,6,Jaylen Waddle,WR,MIA,5.939000000000002,3.8341907775020414,9.233846153846153,30.463912293168207,10,13,76.92307692307693,70.0,2,3.322,3.6009205400808524,-0.2789205400808523,00-0036613,Jaylen,Waddle,17,J.Waddle
2021,REG,6,Tim Patrick,WR,DEN,5.888333333333333,2.3264502719430844,16.56,19.328483056452548,3,6,50.0,42.0,1,3.2466666666666675,4.228747494855881,-0.9820808281892135,00-0033375,Tim,Patrick,81,T.Patrick
2021,REG,6,Cole Kmet,TE,CHI,5.762,3.4983172986116258,6.416000000000002,12.695899952509107,4,5,80.0,49.0,0,5.544999999999997,3.9349435482773742,1.610056451722623,00-0036290,Cole,Kmet,85,C.Kmet
2021,REG,6,Ja'Marr Chase,WR,CIN,5.748333333333334,2.592212770642434,15.933333333333337,46.28643362060618,4,6,66.66666666666666,97.0,0,6.159999999999998,5.666971337651784,0.4930286623482143,00-0036900,Ja'Marr,Chase,1,J.Chase
2021,REG,6,Mark Andrews,TE,BAL,5.661666666666666,4.091741511933574,12.799999999999999,40.6112844376289,5,6,83.33333333333334,68.0,1,3.056000000000001,2.7149716582880696,0.3410283417119313,00-0034753,Mark,Andrews,89,M.Andrews
2021,REG,6,Durham Smythe,TE,MIA,5.6025,2.9809306415883636,11.639999999999999,17.724088924982233,5,6,83.33333333333334,59.0,0,2.4520000000000017,5.667500602178734,-3.2155006021787322,00-0034798,Durham,Smythe,81,D.Smythe
2021,REG,6,Mike Gesicki,TE,MIA,5.597777777777778,3.9338244514468914,9.552222222222225,21.817581971373475,8,9,88.88888888888889,115.0,0,4.647499999999999,6.728675419780675,-2.081175419780676,00-0034829,Michael,Gesicki,88,M.Gesicki
2021,REG,6,Stefon Diggs,WR,BUF,5.526999999999999,2.3145051453228827,8.677272727272728,24.46745789649074,9,11,81.81818181818183,89.0,1,1.8966666666666667,2.455979504705808,-0.5593128380391412,00-0031588,Stefon,Diggs,14,S.Diggs
2021,REG,6,Jared Cook,TE,LAC,5.511666666666667,1.8161454392441776,8.242857142857142,22.600861731296515,4,7,57.14285714285714,25.0,1,1.807500000000001,1.291238254485334,0.516261745514667,00-0027061,Jared,Cook,87,J.Cook
2021,REG,6,Noah Fant,TE,DEN,5.4871428571428575,4.662713359748831,9.961818181818183,21.316577831381547,9,11,81.81818181818183,97.0,1,3.1511111111111094,4.639936262390342,-1.4888251512792325,00-0035644,Noah,Fant,87,N.Fant
2021,REG,6,Zach Ertz,TE,PHI,5.448333333333333,3.780105944626674,4.353333333333334,9.904819688293962,4,6,66.66666666666666,29.0,1,4.8199999999999985,7.536098759826928,-2.716098759826929,00-0030061,Zachary,Ertz,86,Z.Ertz
2021,REG,6,Quez Watkins,WR,PHI,5.31,2.177464555982311,19.46,36.89659095218233,3,5,60.0,44.0,0,-0.7166666666666662,2.8859460187139288,-3.602612685380595,00-0036271,Terrance,Watkins,16,Q.Watkins
2021,REG,6,D.J. Moore,WR,CAR,5.279230769230769,2.2699212832784066,16.66923076923077,52.15152098575279,5,13,38.46153846153847,73.0,0,6.694,7.538330519005288,-0.8443305190052879,00-0034827,Denniston,Moore,2,Dj.Moore
2021,REG,6,K.J. Osborn,WR,MIN,5.262857142857143,3.2376904609900907,8.682857142857143,17.471541911003797,6,7,85.71428571428571,78.0,1,4.038333333333333,2.9460335372805844,1.0922997960527487,00-0036345,K.J.,Osborn,17,K.Osborn
2021,REG,6,A.J. Brown,WR,TEN,5.25375,3.155471389734128,10.634444444444444,50.00783740007314,7,9,77.77777777777779,91.0,0,3.54,6.477544996079912,-2.937544996079912,00-0035676,Arthur,Brown,11,A.Brown
2021,REG,6,Marvin Jones,WR,JAX,5.21,2.6173565789784385,12.919,41.468190280541826,7,10,70.0,100.0,1,1.7585714285714278,2.0331176030032396,-0.27454617443181184,00-0029293,Marvin,Jones,11,M.Jones
2021,REG,6,Mecole Hardman,WR,KC,5.180000000000001,3.71211506491895,10.931999999999999,16.36771971852074,4,5,80.0,62.0,0,9.7225,5.642545750111481,4.0799542498885195,00-0035140,Mecole,Hardman,17,M.Hardman
2021,REG,6,Davante Adams,WR,GB,4.996,4.035376350793006,13.194000000000003,42.859927234927234,4,5,80.0,89.0,0,13.017499999999998,10.06475930986312,2.952740690136878,00-0031381,Davante,Adams,17,D.Adams
2021,REG,6,A.J. Green,WR,ARI,4.9783333333333335,2.087296211979656,15.351666666666665,34.89808289762824,5,6,83.33333333333334,79.0,1,4.110000000000004,2.6476343036327306,1.4623656963672733,00-0027942,Adriel,Green,18,A.Green
2021,REG,6,Jordan Akins,TE,HOU,4.976000000000001,3.5844328396329828,7.420000000000001,15.15471287061306,4,6,66.66666666666666,41.0,0,3.8674999999999997,3.70379817840535,0.16370182159464974,00-0034364,Jordan,Akins,88,J.Akins
2021,REG,6,Mack Hollins,WR,MIA,4.9559999999999995,3.6034777905355617,16.94,21.495279667038883,4,5,80.0,61.0,0,2.535,6.473579955068772,-3.9385799550687715,00-0033555,Mack,Hollins,86,M.Hollins
2021,REG,6,Jakobi Meyers,WR,NE,4.904000000000001,2.050437260194204,7.72,26.538329322791338,5,6,83.33333333333334,44.0,0,0.7239999999999995,0.8993589042990606,-0.1753589042990611,00-0034960,Jakobi,Meyers,16,J.Meyers
2021,REG,6,Demarcus Robinson,WR,KC,4.9,3.1082252425769785,13.916666666666664,25.003743075310673,3,6,50.0,46.0,1,1.6266666666666698,1.921266025650766,-0.2945993589840963,00-0032775,Demarcus,Robinson,11,D.Robinson
2021,REG,6,Cedrick Wilson,WR,DAL,4.871666666666666,2.257661215191228,9.134285714285715,14.018548157242778,4,7,57.14285714285714,42.0,0,4.6125,3.9437708972553764,0.6687291027446234,00-0034418,Cedrick,Wilson,1,C.Wilson
2021,REG,6,Keenan Allen,WR,LAC,4.866,3.265637307038933,4.850000000000003,9.498629063846462,5,5,100.0,50.0,0,5.149999999999997,6.763676120154718,-1.6136761201547216,00-0030279,Keenan,Allen,13,K.Allen
2021,REG,6,Tyler Conklin,TE,MIN,4.795,4.607100896402878,8.416,12.096125100609408,3,5,60.0,71.0,0,13.613333333333332,11.14443260011664,2.4689007332166923,00-0034270,Tyler,Conklin,83,T.Conklin
2021,REG,6,Tee Higgins,WR,CIN,4.628,2.714218085962532,8.568333333333335,24.89106226396824,3,6,50.0,44.0,0,5.179999999999997,3.6233346525057946,1.5566653474942025,00-0036410,Tamaurice,Higgins,85,T.Higgins
2021,REG,6,Julio Jones,WR,TEN,4.5600000000000005,1.881555273224587,15.284000000000002,39.928940906003454,3,5,60.0,59.0,0,3.816666666666663,0.7774613546894192,3.0392053119772435,00-0027944,Quintorris,Jones,2,J.Jones
2021,REG,6,Tyler Higbee,TE,LAR,4.505,3.8939235433998265,3.162,7.349044763631293,5,5,100.0,36.0,0,4.037999999999999,4.396950345619418,-0.3589503456194185,00-0033110,Tyler,Higbee,89,T.Higbee
2021,REG,6,CeeDee Lamb,WR,DAL,4.352,2.4733540565019925,11.478181818181817,27.68191883536867,9,11,81.81818181818183,149.0,2,5.833333333333335,3.323013520482132,2.5103198128512028,00-0036358,Cedarian,Lamb,88,C.Lamb
2021,REG,6,Amon-Ra St. Brown,WR,DET,4.19,2.455125861650104,8.515714285714285,25.151898734177212,5,7,71.42857142857143,26.0,0,1.0900000000000005,1.9611131195274993,-0.8711131195274988,00-0036963,Amon-Ra,St. Brown,14,A.St. Brown
2021,REG,6,O.J. Howard,TE,TB,4.151999999999999,4.238231986743827,3.5928571428571425,9.772683116378474,6,7,85.71428571428571,49.0,1,7.785,8.274313391931893,-0.4893133919318924,00-0033879,O'Terrius,Howard,80,O.Howard
2021,REG,6,Amari Cooper,WR,DAL,4.125000000000001,1.5444264855803629,15.78125,27.679726381793873,5,8,62.5,55.0,0,2.53,2.233120047995166,0.29687995200483375,00-0031544,Amari,Cooper,19,A.Cooper
2021,REG,6,Brandin Cooks,WR,HOU,4.119230769230769,2.260628649124477,12.57,55.625148926030555,9,13,69.23076923076923,89.0,0,1.306666666666666,2.4960596781195994,-1.1893930114529334,00-0031236,Brandin,Cooks,13,B.Cooks
2021,REG,6,Allen Lazard,WR,GB,3.8225000000000002,1.2288799328542908,12.422,40.352130977130976,3,5,60.0,27.0,1,4.570000000000002,3.515387791399083,1.0546122086009189,00-0034521,Allen,Lazard,13,A.Lazard
2021,REG,6,Dalton Schultz,TE,DAL,3.7400000000000007,4.0981775207703555,7.32,9.629256100502076,5,6,83.33333333333334,79.0,0,7.12,5.440471538083102,1.679528461916898,00-0034383,Dalton,Schultz,86,D.Schultz
2021,REG,6,Terry McLaurin,WR,WAS,3.67125,1.0186795093849956,18.833750000000002,56.89739813451155,4,8,50.0,28.0,0,1.4499999999999993,1.978791091409697,-0.5287910914096976,00-0035659,Terry,McLaurin,17,T.McLaurin
2021,REG,6,Diontae Johnson,WR,PIT,3.5958333333333328,3.9135818158934295,10.686923076923078,54.61943701839912,9,13,69.23076923076923,71.0,0,2.9522222222222214,4.367079400886256,-1.4148571786640347,00-0035216,Diontae,Johnson,18,D.Johnson
2021,REG,6,Mike Williams,WR,LAC,2.992,1.702091664689996,15.388000000000002,30.137093615354495,2,5,40.0,27.0,0,3.7049999999999965,2.878211168443613,0.8267888315563834,00-0033536,Michael,Williams,81,M.Williams
2021,REG,6,Chase Claypool,WR,PIT,2.9133333333333336,1.4966326535842447,8.238571428571428,22.672590029878904,2,7,28.57142857142857,17.0,0,6.005000000000003,2.2903932028243617,3.714606797175641,00-0036326,Chase,Claypool,11,C.Claypool
2021,REG,6,Nico Collins,WR,HOU,2.8550000000000004,2.300987817984712,10.043333333333331,20.51264594750995,4,6,66.66666666666666,44.0,0,1.0125000000000037,1.266286009419872,-0.2537860094198683,00-0036554,Nico,Collins,12,N.Collins
2021,REG,7,Josh Oliver,TE,BAL,9.526666666666666,4.098526247553903,13.038,11.473072861668426,2,5,40.0,29.0,0,4.309999999999999,3.3938031957550265,0.9161968042449722,00-0035249,Josh,Oliver,84,J.Oliver
2021,REG,7,D.J. Moore,WR,CAR,9.233,3.534428870472444,10.222999999999999,36.132612306931044,6,10,60.0,73.0,0,4.138333333333333,5.1204477549722895,-0.9821144216389568,00-0034827,Denniston,Moore,2,Dj.Moore
2021,REG,7,Noah Fant,TE,DEN,9.148,5.465998745105097,5.191428571428572,18.611082659018745,5,7,71.42857142857143,39.0,0,5.012000000000001,5.771018861382572,-0.7590188613825708,00-0035644,Noah,Fant,87,N.Fant
2021,REG,7,Robby Anderson,WR,CAR,8.567499999999999,4.24079070653819,8.424444444444443,26.798147951790195,3,9,33.33333333333333,14.0,0,3.8600000000000017,4.414949014651761,-0.554949014651759,00-0032688,Robby,Anderson,11,R.Anderson
2021,REG,7,Brandin Cooks,WR,HOU,8.511428571428572,3.529989524741693,6.584285714285714,29.922742322924094,5,7,71.42857142857143,21.0,0,0.19599999999999937,1.7554470916949356,-1.5594470916949363,00-0031236,Brandin,Cooks,13,B.Cooks
2021,REG,7,Mark Andrews,TE,BAL,8.0525,3.314552242233945,11.588571428571429,14.276663146779303,3,7,42.857142857142854,48.0,0,3.713333333333331,3.1179416286505934,0.5953917046827377,00-0034753,Mark,Andrews,89,M.Andrews
2021,REG,7,Darnell Mooney,WR,CHI,7.853999999999999,1.9786178468746463,11.086,30.592196037308906,2,5,40.0,39.0,0,1.8349999999999973,2.2124310420382045,-0.3774310420382072,00-0036309,Darnell,Mooney,11,D.Mooney
2021,REG,7,Keith Kirkwood,WR,CAR,7.72,4.507926923844729,9.598,16.96179266956491,3,5,60.0,17.0,0,5.523333333333333,4.07323953682491,1.4500937965084235,00-0034317,Keith,Kirkwood,18,K.Kirkwood
2021,REG,7,Marquise Brown,WR,BAL,7.711666666666666,2.3998403278890263,22.94928571428572,56.54523055262233,5,14,35.714285714285715,80.0,1,1.1119999999999997,1.7476194525487245,-0.6356194525487249,00-0035662,Marquise,Brown,5,M.Brown
2021,REG,7,Hunter Renfrow,WR,LV,7.655714285714287,3.103237033887246,4.01625,19.071644803229066,7,8,87.5,58.0,0,4.545714285714285,4.908477525089633,-0.36276323937534727,00-0034983,Hunter,Renfrow,13,H.Renfrow
2021,REG,7,Foster Moreau,TE,LV,7.496666666666667,3.164818115182547,5.138333333333334,18.29999406422509,6,6,100.0,60.0,1,4.861666666666666,3.695520354306685,1.1661463123599813,00-0034981,Foster,Moreau,87,F.Moreau
2021,REG,7,Kalif Raymond,WR,DET,7.32125,2.7406860658979237,7.432499999999999,44.522650692624474,6,8,75.0,115.0,0,10.018333333333334,9.765622995567469,0.2527103377658655,00-0032464,Kalif,Raymond,11,K.Raymond
2021,REG,7,Danny Amendola,WR,HOU,7.282500000000001,3.4777365456081952,3.847999999999999,12.491073167564755,3,5,60.0,17.0,0,2.550000000000002,2.570710036307157,-0.020710036307154844,00-0026035,Daniel,Amendola,89,D.Amendola
2021,REG,7,Robert Woods,WR,LAR,7.203333333333334,3.2278203990608696,5.828333333333332,9.843771991555238,6,6,100.0,70.0,0,5.838333333333334,6.468917446956463,-0.6305841136231294,00-0030431,Robert,Woods,2,R.Woods
2021,REG,7,Nico Collins,WR,HOU,7.158000000000001,2.7556072628972172,13.433999999999997,43.60838797636822,2,5,40.0,28.0,0,4.810000000000002,3.249227971789196,1.5607720282108062,00-0036554,Nico,Collins,12,N.Collins
2021,REG,7,Odell Beckham,WR,CLE,6.998333333333332,2.2070751546905307,13.55666666666667,35.73813708260106,2,6,33.33333333333333,23.0,0,0.3149999999999977,0.8066723760995842,-0.4916723760995865,00-0031235,Odell,Beckham,13,O.Beckham
2021,REG,7,T.J. Hockenson,TE,DET,6.845555555555555,2.6149043818380973,7.032222222222223,47.390490453013854,6,9,66.66666666666666,48.0,0,2.9583333333333317,2.177933379588391,0.7803999537449409,00-0035229,Thomas,Hockenson,88,T.Hockenson
2021,REG,7,Travis Kelce,TE,KC,6.837272727272728,3.4294500357134496,7.8275,28.31690331916433,7,12,58.333333333333336,65.0,0,5.37,5.25439922054386,0.11560077945614022,00-0030506,Travis,Kelce,87,T.Kelce
2021,REG,7,Rashod Bateman,WR,BAL,6.795000000000001,2.743751021068705,12.108333333333333,12.785990848292853,3,6,50.0,80.0,0,11.896666666666667,9.359223161493597,2.5374435051730693,00-0036550,Rashod,Bateman,12,R.Bateman
2021,REG,7,Dallas Goedert,TE,PHI,6.784000000000001,2.310007016908048,18.298,27.76715530061611,3,5,60.0,70.0,0,4.703333333333333,3.257954253471515,1.445379079861818,00-0034351,Dallas,Goedert,88,D.Goedert
2021,REG,7,Tyreek Hill,WR,KC,6.5475,3.417732221210396,7.075555555555557,19.19749178499292,6,9,66.66666666666666,49.0,0,0.6799999999999985,3.0078787540539906,-2.3278787540539922,00-0033040,Tyreek,Hill,10,T.Hill
2021,REG,7,Jonnu Smith,TE,NE,6.529999999999999,3.3945621018201138,10.078,15.00684972303294,2,5,40.0,52.0,0,23.885,15.772526476752319,8.112473523247683,00-0033858,Jonnu,Smith,81,J.Smith
2021,REG,7,DeVonta Smith,WR,PHI,6.478888888888889,3.343330294757694,11.543333333333331,31.5305472093235,5,9,55.55555555555556,61.0,0,1.697999999999999,0.6030042317590796,1.0949957682409195,00-0036912,DeVonta,Smith,6,D.Smith
2021,REG,7,Tim Patrick,WR,DEN,6.3925,0.8716786038407716,12.368,31.670593055413292,2,5,40.0,16.0,0,-0.33000000000000007,0.36182751504257027,-0.6918275150425703,00-0033375,Tim,Patrick,81,T.Patrick
2021,REG,7,Russell Gage,WR,ATL,6.263333333333333,4.241956433629948,12.598333333333334,22.237585314191573,4,6,66.66666666666666,67.0,1,2.1525,2.4383588291173623,-0.2858588291173625,00-0034411,Russell,Gage,14,R.Gage
2021,REG,7,Byron Pringle,WR,KC,6.194,3.161896432851618,18.44333333333333,33.36046546682343,5,6,83.33333333333334,73.0,0,2.1860000000000044,2.8206957939109314,-0.634695793910927,00-0034297,Byron,Pringle,13,B.Pringle
2021,REG,7,Terry McLaurin,WR,WAS,6.073333333333333,2.0558888204937786,13.964999999999998,59.87138263665594,7,12,58.333333333333336,122.0,1,5.402857142857142,1.4618250887023225,3.9410320541548196,00-0035659,Terry,McLaurin,17,T.McLaurin
2021,REG,7,Corey Davis,WR,NYJ,6.035,2.487653075489234,12.205,28.41345594226516,4,6,66.66666666666666,47.0,1,0.7449999999999992,1.2254201645141496,-0.48042016451415037,00-0033871,Corey,Davis,84,C.Davis
2021,REG,7,Davante Adams,WR,GB,6.025714285714286,3.7801238157328734,7.4399999999999995,28.05580994451328,6,7,85.71428571428571,76.0,1,5.236666666666666,3.809173850029907,1.4274928166367595,00-0031381,Davante,Adams,17,D.Adams
2021,REG,7,Zach Ertz,TE,ARI,6.02,3.5281048530485286,10.096,20.742932281393816,3,5,60.0,66.0,1,13.42,11.312819381307841,2.1071806186921584,00-0030061,Zachary,Ertz,86,Z.Ertz
2021,REG,7,Zach Pascal,WR,IND,5.915,2.7861334340933155,6.078333333333333,19.69647872110607,3,6,50.0,14.0,0,4.003333333333333,5.8070091236736046,-1.8036757903402716,00-0033251,Zachary,Pascal,14,Z.Pascal
2021,REG,7,Evan Engram,TE,NYG,5.88125,5.949233344362135,1.2687500000000016,4.891330538287317,6,8,75.0,44.0,0,7.763333333333332,8.856518935074368,-1.0931856017410357,00-0033881,Evan,Engram,88,E.Engram
2021,REG,7,Ricky Seals-Jones,TE,WAS,5.825714285714286,4.522434167426214,4.718571428571428,11.800643086816716,6,7,85.71428571428571,51.0,0,4.215,3.90731840088043,0.30768159911957005,00-0033611,Roderick,Seals-Jones,83,R.Seals-Jones
2021,REG,7,Tyler Boyd,WR,CIN,5.822857142857143,3.3613867413891154,5.88714285714286,10.700560864146246,4,7,57.14285714285714,39.0,0,4.459999999999997,3.215689432229169,1.2443105677708282,00-0033009,Tyler,Boyd,83,T.Boyd
